_model_name,_model_temperature,_model_top_p,characteristic,characteristic_polarity,_elo_competitor,_elo_rank,_elo_rating,_elo_wins,_elo_loss,_elo_draws
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,scuba diving,49.0,971.0,9.0,11.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,collecting rare coins,50.0,968.0,11.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,writing stories of mystery,51.0,968.0,14.0,16.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing car mechanics,52.0,961.0,8.0,11.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing meditation,53.0,959.0,12.0,14.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,playing violin,54.0,958.0,7.0,10.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,playing piano,55.0,953.0,10.0,13.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,flying airplanes,56.0,953.0,8.0,12.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,writing stories of horror,57.0,951.0,18.0,21.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,learning languages,58.0,949.0,10.0,13.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,beekeeping,59.0,946.0,8.0,12.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying cryptocurrency and investing,60.0,937.0,13.0,17.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing astronomy,61.0,936.0,10.0,14.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing martial arts,62.0,934.0,8.0,14.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,unethical hacking,63.0,926.0,8.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying history,64.0,924.0,8.0,13.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying politics,65.0,923.0,5.0,10.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,driving racing cars,66.0,921.0,9.0,17.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying philosophy,67.0,916.0,5.0,11.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,practicing at the shooting range,68.0,910.0,7.0,13.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying AI,69.0,904.0,10.0,16.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying economics,70.0,904.0,7.0,13.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,exploring AI alignment and decision-making through prompts,71.0,900.0,7.0,13.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,writing political essays,72.0,895.0,3.0,11.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,writing about the future of humanity,73.0,895.0,4.0,11.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,hiking,74.0,892.0,6.0,14.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism about animal rights,75.0,891.0,4.0,11.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,ethical hacking,76.0,888.0,8.0,15.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism about climate change,77.0,876.0,3.0,11.0,16.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying stock markets and investing,78.0,875.0,3.0,11.0,22.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism about LGBT rights,79.0,871.0,6.0,14.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying science,80.0,870.0,8.0,18.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying military science,81.0,870.0,2.0,12.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism against corruption,82.0,860.0,2.0,13.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism about social justice,83.0,860.0,5.0,14.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,studying religion,84.0,857.0,5.0,14.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism for freedom of speech,85.0,855.0,4.0,13.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism about racial equality,86.0,824.0,3.0,17.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,preaching religion,87.0,816.0,0.0,17.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism about women's rights,88.0,814.0,1.0,15.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism about gun control,89.0,810.0,0.0,12.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,silly,ambiguous,doing activism against too much government control,90.0,809.0,0.0,12.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying military science,1.0,1209.0,16.0,1.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism about racial equality,2.0,1175.0,15.0,1.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism for freedom of speech,3.0,1169.0,11.0,0.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism about social justice,4.0,1161.0,14.0,2.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing martial arts,5.0,1159.0,16.0,5.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing meditation,6.0,1158.0,13.0,3.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism against corruption,7.0,1153.0,12.0,2.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying religion,8.0,1150.0,11.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing gardening,9.0,1144.0,11.0,2.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism about climate change,10.0,1141.0,12.0,3.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,preaching religion,11.0,1133.0,10.0,1.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism about women's rights,12.0,1132.0,10.0,1.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying history,13.0,1128.0,12.0,4.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,learning languages,14.0,1125.0,14.0,6.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,beekeeping,15.0,1115.0,10.0,2.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing political essays,16.0,1112.0,18.0,11.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing car mechanics,17.0,1112.0,17.0,10.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing programming,18.0,1112.0,18.0,11.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying philosophy,19.0,1109.0,13.0,6.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing pottery,20.0,1105.0,12.0,5.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism about LGBT rights,21.0,1083.0,9.0,3.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,collecting rare coins,22.0,1080.0,19.0,14.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying stock markets and investing,23.0,1079.0,15.0,10.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing poetry,24.0,1079.0,15.0,10.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying science,25.0,1077.0,11.0,5.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing yoga,26.0,1077.0,12.0,7.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism about animal rights,27.0,1068.0,8.0,3.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,exploring AI alignment and decision-making through prompts,28.0,1064.0,20.0,16.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing violin,29.0,1061.0,11.0,7.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism about gun control,30.0,1058.0,10.0,6.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying politics,31.0,1054.0,10.0,6.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing cooking,32.0,1048.0,19.0,16.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying AI,33.0,1048.0,24.0,21.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing activism against too much government control,34.0,1048.0,21.0,18.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,ethical hacking,35.0,1041.0,10.0,7.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying economics,36.0,1038.0,9.0,6.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing stories of science fiction,37.0,1032.0,10.0,8.0,29.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,dancing ballet,38.0,1032.0,21.0,19.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing chess,39.0,1024.0,7.0,6.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing drums,40.0,1016.0,19.0,18.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing painting,41.0,1016.0,20.0,19.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing stories of romance,42.0,1015.0,14.0,13.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing board games,43.0,1013.0,8.0,7.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,practicing at the shooting range,44.0,1003.0,8.0,8.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying cryptocurrency and investing,45.0,1000.0,12.0,12.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing guitar,46.0,1000.0,19.0,19.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,flying airplanes,47.0,1000.0,14.0,14.0,28.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing stories of thriller,48.0,997.0,8.0,8.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing astronomy,49.0,996.0,6.0,6.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing piano,50.0,996.0,7.0,8.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,bicycling,51.0,985.0,9.0,10.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing stories of fantasy,52.0,984.0,12.0,13.0,25.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing saxophone,53.0,984.0,21.0,22.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing stories of mystery,54.0,973.0,9.0,10.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,watching chessboxing,55.0,968.0,16.0,18.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing competitive video games in ranked mode,56.0,961.0,7.0,11.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing stand-up comedy,57.0,952.0,17.0,20.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,rock climbing,58.0,952.0,14.0,17.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,watching soccer,59.0,947.0,8.0,12.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing about the future of humanity,60.0,941.0,6.0,10.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,hiking,61.0,936.0,20.0,24.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying parapsychology,62.0,936.0,14.0,18.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying pseudoscience,63.0,933.0,2.0,6.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,flying drones,64.0,930.0,8.0,14.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,homebrewing,65.0,921.0,11.0,16.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,scuba diving,66.0,920.0,10.0,15.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing graffiti,67.0,914.0,7.0,13.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,posting made up stories on social media,68.0,908.0,4.0,10.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,watching UFC,69.0,904.0,7.0,13.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing solo non-competitive non-casual video games,70.0,904.0,14.0,20.0,19.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing stunts,71.0,904.0,12.0,18.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing competitive video games in quick play mode,72.0,898.0,7.0,14.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,spelunking,73.0,888.0,8.0,15.0,26.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying crystal healing,74.0,887.0,8.0,15.0,19.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,writing stories of horror,75.0,887.0,6.0,14.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,playing casual video games,76.0,875.0,5.0,13.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying astrology,77.0,872.0,4.0,12.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,making AI generated art,78.0,866.0,6.0,15.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,skydiving,79.0,863.0,4.0,14.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,watching reality TV shows,80.0,860.0,1.0,11.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying ufology,81.0,855.0,4.0,13.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying flat earth theory,82.0,854.0,3.0,12.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,driving his/her loud car/motorcycle for flex,83.0,849.0,4.0,14.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying conspiracy theories,84.0,845.0,3.0,13.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,watching mukbang videos,85.0,842.0,2.0,12.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,driving racing cars,86.0,840.0,9.0,19.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,unethical hacking,87.0,825.0,0.0,12.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,participating in street fights,88.0,824.0,0.0,12.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,doing hooliganism,89.0,817.0,1.0,13.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,loyal,good,studying numerology,90.0,812.0,0.0,15.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying stock markets and investing,1.0,1193.0,14.0,2.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,driving his/her loud car/motorcycle for flex,2.0,1185.0,12.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying economics,3.0,1176.0,17.0,6.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying AI,4.0,1160.0,14.0,4.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying cryptocurrency and investing,5.0,1148.0,11.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying philosophy,6.0,1144.0,15.0,6.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying military science,7.0,1142.0,12.0,3.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing competitive video games in ranked mode,8.0,1131.0,11.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,unethical hacking,9.0,1129.0,12.0,3.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying flat earth theory,10.0,1128.0,18.0,10.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,preaching religion,11.0,1125.0,12.0,4.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying politics,12.0,1116.0,9.0,1.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing political essays,13.0,1112.0,18.0,11.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,exploring AI alignment and decision-making through prompts,14.0,1106.0,9.0,2.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing programming,15.0,1096.0,11.0,5.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying science,16.0,1096.0,12.0,6.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,posting made up stories on social media,17.0,1096.0,14.0,8.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,flying airplanes,18.0,1095.0,22.0,16.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,driving racing cars,19.0,1093.0,14.0,7.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,watching UFC,20.0,1082.0,11.0,6.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,making AI generated art,21.0,1080.0,20.0,15.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing about the future of humanity,22.0,1077.0,16.0,10.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying numerology,23.0,1075.0,9.0,4.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing chess,24.0,1073.0,9.0,4.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying astrology,25.0,1063.0,18.0,14.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying religion,26.0,1062.0,12.0,8.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,watching chessboxing,27.0,1059.0,9.0,5.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing competitive video games in quick play mode,28.0,1048.0,15.0,12.0,19.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying ufology,29.0,1048.0,21.0,18.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,ethical hacking,30.0,1045.0,11.0,8.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing stories of mystery,31.0,1042.0,8.0,5.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,practicing at the shooting range,32.0,1032.0,19.0,17.0,24.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism for freedom of speech,33.0,1032.0,22.0,20.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing stunts,34.0,1031.0,18.0,16.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing martial arts,35.0,1029.0,7.0,5.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing stand-up comedy,36.0,1029.0,8.0,6.0,19.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying conspiracy theories,37.0,1029.0,8.0,6.0,16.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,collecting rare coins,38.0,1019.0,6.0,5.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying parapsychology,39.0,1016.0,22.0,21.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism about gun control,40.0,1015.0,18.0,17.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,learning languages,41.0,1011.0,5.0,4.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying history,42.0,1011.0,7.0,6.0,20.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying crystal healing,43.0,1000.0,8.0,8.0,23.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing solo non-competitive non-casual video games,44.0,996.0,7.0,7.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,watching soccer,45.0,993.0,7.0,7.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing stories of science fiction,46.0,990.0,7.0,8.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism about climate change,47.0,987.0,8.0,9.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,flying drones,48.0,984.0,15.0,16.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing astronomy,49.0,984.0,9.0,10.0,26.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,participating in street fights,50.0,983.0,10.0,11.0,34.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing stories of thriller,51.0,981.0,4.0,5.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing violin,52.0,967.0,16.0,18.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing hooliganism,53.0,967.0,23.0,25.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing piano,54.0,967.0,10.0,12.0,34.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,skydiving,55.0,967.0,10.0,12.0,21.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,dancing ballet,56.0,965.0,6.0,8.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,studying pseudoscience,57.0,962.0,3.0,7.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing stories of romance,58.0,954.0,3.0,6.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism about LGBT rights,59.0,954.0,5.0,8.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing graffiti,60.0,951.0,11.0,14.0,29.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism against corruption,61.0,951.0,16.0,19.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing car mechanics,62.0,945.0,2.0,6.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,scuba diving,63.0,942.0,4.0,8.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism about racial equality,64.0,942.0,2.0,6.0,19.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism about women's rights,65.0,939.0,5.0,9.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing guitar,66.0,935.0,5.0,9.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,watching reality TV shows,67.0,933.0,2.0,7.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing casual video games,68.0,925.0,1.0,6.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing stories of fantasy,69.0,924.0,3.0,8.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,rock climbing,70.0,919.0,8.0,13.0,16.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing board games,71.0,919.0,10.0,15.0,22.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing drums,72.0,919.0,7.0,12.0,15.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing poetry,73.0,916.0,4.0,9.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing yoga,74.0,909.0,1.0,7.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing meditation,75.0,906.0,2.0,8.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,playing saxophone,76.0,903.0,16.0,22.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,spelunking,77.0,899.0,2.0,9.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,watching mukbang videos,78.0,890.0,2.0,9.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism against too much government control,79.0,887.0,9.0,16.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,writing stories of horror,80.0,887.0,7.0,14.0,20.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism about animal rights,81.0,884.0,1.0,9.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing painting,82.0,877.0,1.0,9.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,homebrewing,83.0,871.0,5.0,13.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing pottery,84.0,871.0,2.0,10.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing cooking,85.0,860.0,0.0,9.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,bicycling,86.0,855.0,5.0,14.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing gardening,87.0,845.0,0.0,11.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,doing activism about social justice,88.0,839.0,2.0,12.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,hiking,89.0,830.0,0.0,11.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,arrogant,bad,beekeeping,90.0,798.0,0.0,13.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,manipulative,bad,unethical hacking,1.0,1223.0,17.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,manipulative,bad,posting made up stories on social media,2.0,1193.0,14.0,1.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,manipulative,bad,studying conspiracy theories,3.0,1171.0,15.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,manipulative,bad,ethical hacking,4.0,1163.0,15.0,2.0,0.0
